briefitem,bibid,systemfolder,objectid,vid,publisher,format,pdf_name,pdf,title,image_name,thumb,image,imageid,measurements,title_alternative,title_original,subject,source_institution,rights,rightsstatement,type,description_physical,note,permanentlink,language,date_modified,date_created,format_original,holding_location,genre,publication_date,Collection,description,short_description,reference_url
"","","","special298","","","image/jpeg","","","Hamilton Center, Mall, November 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/52/00001/Blue024.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special298.html"
"","","","special299","","","image/jpeg","","","Hamilton Center, May 1973","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/38/00001/EC308.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special299.html"
"","","","special300","","","image/jpeg","","","Hamilton Center, May 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/30/00001/EC300.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special300.html"
"","","","special301","","","image/jpeg","","","Hamilton Center, Night, 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/51/00001/EC333.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special301.html"
"","","","special302","","","image/jpeg","","","Hamilton Center, October 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/32/00001/EC302.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special302.html"
"","","","special303","","","image/jpeg","","","Hamilton Center, October 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/41/00001/EC315.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special303.html"
"","","","special304","","","image/jpeg","","","Hamilton Center, Pei Dorm, February 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/35/00001/EC305.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special304.html"
"","","","special305","","","image/jpeg","","","Hamilton Center, September 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/44/00001/EC320.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special305.html"
"","","","special306","","","image/jpeg","","","Hamilton Center, Snack Bar, May 1973","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/42/00001/EC317.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special306.html"
"","","","special307","","","image/jpeg","","","Hamilton Center, Undated","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/33/00001/EC303.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special307.html"
"","","","special308","","","image/jpeg","","","Handball Courts, January 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/31/00001/SF100.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special308.html"
"","","","special309","","","image/jpeg","","","Hanson Building, November 1984","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/65/00001/EC114.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special309.html"
"","","","special310","","","image/jpeg","","","Hazardous Chemicals, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/23/00001/Blue241.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special310.html"
"","","","special311","","","image/jpeg","","","Hazardous Storage, Exterior, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/25/00001/Blue243.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special311.html"
"","","","special312","","","image/jpeg","","","H.C., February 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/07/00001/SF289.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special312.html"
"","","","special313","","","image/jpeg","","","HC, February 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/57/00001/SF146.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special313.html"
"","","","special314","","","image/jpeg","","","HCL View Towards Airsine &quot;C,&quot; April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/86/00001/Blue082.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special314.html"
"","","","special315","","","image/jpeg","","","Hoppin Pool, June 1976","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/36/00001/SF108.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special315.html"
"","","","special316","","","image/jpeg","","","Hoppin Pool, November 1976","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/42/00001/SF117.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special316.html"
"","","","special317","","","image/jpeg","","","Howard Sculpture, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/77/00001/EC172.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special317.html"
"","","","special318","","","image/jpeg","","","Humanities Class with Dr. Wallace, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/79/00001/Red189.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special318.html"
"","","","special319","","","image/jpeg","","","In Library, November 1976","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/40/00001/SF115.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special319.html"
"","","","special320","","","image/jpeg","","","Intro Piece Cover, Old Caples, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/51/00001/Admissions163.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special320.html"
"","","","special321","","","image/jpeg","","","Jason Smith, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/59/00001/VBP184.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special321.html"
"","","","special322","","","image/jpeg","","","Jazz Concert, Alumni Picnic, April 27, 1980","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/84/00001/EC187.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special322.html"
"","","","special323","","","image/jpeg","","","J.B.C. Library Entrance, January 1989","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/51/00001/WC162.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special323.html"
"","","","special324","","","image/jpeg","","","Jessica Falcone, 1996","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/43/00001/VBP039.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special324.html"
"","","","special325","","","image/jpeg","","","Joe Bauder, 1996","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/39/00001/VBP016.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special325.html"
"","","","special326","","","image/jpeg","","","Jono Miller, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/70/00001/VBP290.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special326.html"
"","","","special327","","","image/jpeg","","","Jugglers, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/22/00001/Wallace121.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special327.html"
"","","","special328","","","image/jpeg","","","Justin Mihalick, 1996","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/53/00001/VBP144.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special328.html"
"","","","special329","","","image/jpeg","","","Katie McDowell, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/52/00001/VBP140.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special329.html"
"","","","special330","","","image/jpeg","","","&quot;Kelly&#39;s Kids,&quot; Government School, 1989","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/64/00001/E452.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special330.html"
"","","","special331","","","image/jpeg","","","Kevin Arlyck, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/35/00001/VBP001.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special331.html"
"","","","special332","","","image/jpeg","","","Lab, 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/55/00001/Blue028.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special332.html"
"","","","special333","","","image/jpeg","","","Lab, 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/56/00001/Blue032.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special333.html"
"","","","special334","","","image/jpeg","","","Lab, March 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/24/00001/SF090.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special334.html"
"","","","special335","","","image/jpeg","","","Lab, November 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/61/00001/Blue041.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special335.html"
"","","","special336","","","image/jpeg","","","Lab, November 1980","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/60/00001/Blue039.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special336.html"
"","","","special337","","","image/jpeg","","","Lab Scene, May 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/48/00001/SF124.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special337.html"
"","","","special338","","","image/jpeg","","","Lab Scenes, 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/59/00001/Blue036.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special338.html"
"","","","special339","","","image/jpeg","","","Laszlo Deme","","http://ncf.sobek.ufl.edu/content/AA/00/02/58/26/00001/HIST_EXTRA_002_011_00004.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special339.html"
"","","","special340","","","image/jpeg","","","Leslie Fry&#39;s Sculpture Class, Humanities, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/43/00001/Admissions019.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special340.html"
"","","","special341","","","image/jpeg","","","Libraries, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/55/00001/Admissions193.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special341.html"
"","","","special342","","","image/jpeg","","","Library, 1986","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/97/00001/Blue106.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special342.html"
"","","","special343","","","image/jpeg","","","Library, April 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/89/00001/WC026.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special343.html"
"","","","special344","","","image/jpeg","","","Library, April 1986","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/96/00001/Blue105.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special344.html"
"","","","special345","","","image/jpeg","","","Library, December 1985","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/53/00001/WC164.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special345.html"
"","","","special346","","","image/jpeg","","","Library Dedication, November 1986","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/94/00001/Blue103.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special346.html"
