objectid,cdmid,title,format,thumb,images,source,date,creator
special596,596,"South Hall, March 1974",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/98/00001/SF263.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/98/00001/SF263.jpg,http://ncf.sobek.ufl.edu/NCF0001498,1974,New College of Florida
special597,597,"South Hall, May 1973",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/35/00001/WC131.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/35/00001/WC131.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/35/00001/WC134.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/35/00001/WC135.jpg,http://ncf.sobek.ufl.edu/NCF0001635,1973,New College of Florida
special598,598,"South Hall, October 1979",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/37/00001/WC133.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/16/37/00001/WC133.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/16/37/00001/WC136.jpg,http://ncf.sobek.ufl.edu/NCF0001637,1979,New College of Florida
special599,599,"Spaatz Ditch with Conduit, April 1987",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/83/00001/Blue079.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/83/00001/Blue079.jpg,http://ncf.sobek.ufl.edu/NCF0001183,1987,New College of Florida
special600,600,"Spanish Class with Dr. Jose Alberto Portugal, Humanities, May 1998",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace045.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace045.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace046.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace047.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace048.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace049.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace050.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace051.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace052.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace053.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace054.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace055.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace056.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace057.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace058.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace059.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace060.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace061.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace062.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace063.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace064.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace065.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace066.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace067.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace068.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace069.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace070.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/17/00001/Wallace071.jpg,http://ncf.sobek.ufl.edu/NCF0001117,1998,New College of Florida
special601,601,"Statue by Ringling Museums, November 1976",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/08/00001/SF290.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/08/00001/SF290.jpg,http://ncf.sobek.ufl.edu/NCF0001508,1976,New College of Florida
special602,602,"Stephanie Weiss, 1996",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/65/00001/VBP243.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/65/00001/VBP243.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/65/00001/VBP244.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/65/00001/VBP245.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/65/00001/VBP246.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/65/00001/VBP247.jpg,http://ncf.sobek.ufl.edu/NCF0001565,1996,New College of Florida
special603,603,"Steve Waldman, 1992",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP248.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP248.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP249.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP250.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP251.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP252.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP253.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP254.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP255.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP256.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP257.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP258.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP259.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP260.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/66/00001/VBP261.jpg,http://ncf.sobek.ufl.edu/NCF0001566,1992,New College of Florida
special604,604,"Student & Faculty, Lab, April 1978",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/67/00001/Blue049.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/67/00001/Blue049.jpg,http://ncf.sobek.ufl.edu/NCF0001167,1978,New College of Florida
special605,605,"Student & Gail Mead, April 1978",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/67/00001/SF179.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/67/00001/SF179.jpg,http://ncf.sobek.ufl.edu/NCF0001467,1978,New College of Florida
special606,606,"Student, Art, April 1978",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/68/00001/Blue051.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/68/00001/Blue051.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/68/00001/SF033.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/68/00001/SF035.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/68/00001/SF040.jpg,http://ncf.sobek.ufl.edu/NCF0001168,1978,New College of Florida
special607,607,"Student at Piano, 1992",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_358.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_358.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_359.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_360.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_361.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_362.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_363.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_364.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_365.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_366.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_367.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_368.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_369.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_370.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_371.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_372.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/02/00001/Admissions2_373.jpg,http://ncf.sobek.ufl.edu/NCF0001102,1992,New College of Florida
special608,608,"Student, Bay, May 1981",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/04/00001/SF053.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/04/00001/SF053.jpg,http://ncf.sobek.ufl.edu/NCF0001404,1981,New College of Florida
special609,609,"Student by Bay, September 1977",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/08/00001/SF060.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/08/00001/SF060.jpg,http://ncf.sobek.ufl.edu/NCF0001408,1977,New College of Florida
special610,610,"Student Candids, 1992",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/86/00001/Admissions2_109.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/86/00001/Admissions2_109.jpg,http://ncf.sobek.ufl.edu/NCF0001086,1992,New College of Florida
special611,611,"Student Candids, 1992",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_110.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_110.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_111.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_112.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_113.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_114.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_115.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_116.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_117.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_118.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_119.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_120.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_121.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_122.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_123.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_124.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_125.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_126.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_127.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_128.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_129.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_130.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_131.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_132.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_133.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_134.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_135.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_136.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_137.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_138.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_139.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_140.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_141.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_142.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_143.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_144.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_145.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_146.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_147.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_148.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_149.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_150.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_151.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_153.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_154.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_155.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_156.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_157.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_159.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/87/00001/Admissions2_160.jpg,http://ncf.sobek.ufl.edu/NCF0001087,1992,New College of Florida
special612,612,"Student Candids, May 1998",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace102.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace102.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC036.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC037.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC038.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC039.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC040.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC041.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC042.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC043.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC044.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC045.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC046.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC047.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC048.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC049.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC050.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/EC051.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace103.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace104.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace105.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace106.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace107.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace108.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace109.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace110.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace111.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace112.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace113.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace114.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace115.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace116.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace117.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace118.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace119.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/11/21/00001/Wallace120.jpg,http://ncf.sobek.ufl.edu/NCF0001121,1998,New College of Florida
